Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,CTR,Conv_Rate,Spend,ROAS,Non_Conversions
NY-CMP-46793,SEO,Working Women,19,"Google, Email",23524,1685,928,309,117420,907.58,-0.58,Hindi,12.42,College Students,2024-09-08,0.07162897466417276,0.18338278931750743,280442.22000000003,0.4186958725401617,1376
NY-CMP-46794,Paid Ads,College Students,8,"Facebook, Instagram, WhatsApp",51733,4739,1321,945,639765,186.11,2.64,English,13.54,Tier 2 City Customers,2025-06-11,0.09160497168151857,0.19940915805022155,175873.95,3.637633657514373,3794
NY-CMP-46795,Influencer,Tier 2 City Customers,21,Facebook,54988,3240,1139,715,341055,111.29,3.29,English,9.26,Premium Shoppers,2024-07-10,0.058921946606532334,0.22067901234567902,79572.35,4.286099379998203,2525
NY-CMP-46796,Social Media,Youth,21,"Instagram, Email, Google",81923,2704,958,590,207680,245.56,0.43,Tamil,5.19,Working Women,2025-03-06,0.03300660376206926,0.21819526627218935,144880.4,1.4334582179508064,2114
NY-CMP-46797,Paid Ads,Working Women,6,"Email, WhatsApp",43610,6137,1285,934,730388,56.36,12.87,Hindi,19.16,Youth,2025-04-19,0.14072460444852097,0.1521916245722666,52640.24,13.875088715400993,5203
NY-CMP-46798,Influencer,Tier 2 City Customers,22,"Instagram, Facebook, Google",86779,12688,2573,1415,442895,55.32,4.66,Hindi,19.22,Premium Shoppers,2024-12-13,0.146210488712707,0.11152269861286254,78277.8,5.657989877078814,11273
NY-CMP-46799,Email,Working Women,9,"Email, Facebook",46844,3737,1833,890,295480,295.13,0.12,Bengali,13.79,College Students,2025-03-04,0.07977542481427717,0.23815895103023815,262665.7,1.1249279978314641,2847
NY-CMP-46800,SEO,College Students,18,"Facebook, Email, Instagram",52518,5351,2623,823,520136,72.06,7.77,Bengali,16.75,Working Women,2025-03-05,0.10188887619482843,0.15380302747150065,59305.380000000005,8.770469053566472,4528
NY-CMP-46801,Email,Youth,25,"Instagram, WhatsApp",97553,9397,4275,1676,724032,138.43,2.12,Bengali,15.73,Premium Shoppers,2025-01-05,0.0963271247424477,0.17835479408321805,232008.68000000002,3.12071082857762,7721
NY-CMP-46802,Influencer,College Students,18,"Instagram, WhatsApp",88341,9779,3846,1168,365584,74.4,3.21,Hindi,16.75,College Students,2024-11-05,0.11069605279541776,0.11943961550260764,86899.20000000001,4.206989247311827,8611
NY-CMP-46803,Influencer,Tier 2 City Customers,12,YouTube,82379,2697,1490,739,290427,243.07,0.62,Bengali,5.98,College Students,2025-01-20,0.03273892618264364,0.27400815721171673,179628.72999999998,1.6168182005183693,1958
NY-CMP-46804,Paid Ads,Youth,12,Google,85608,12719,2861,1479,792744,35.91,13.93,Tamil,19.93,Working Women,2025-02-22,0.14857256331184002,0.11628272662945201,53110.88999999999,14.926204399888613,11240
NY-CMP-46805,Social Media,Working Women,22,"YouTube, Instagram",87931,5832,1592,569,198581,173.31,1.01,English,9.09,Tier 2 City Customers,2024-09-24,0.06632473189205172,0.09756515775034294,98613.39,2.013732617852403,5263
NY-CMP-46806,Social Media,Youth,19,"Instagram, Email, YouTube",68683,2051,693,276,96600,494.22,-0.29,English,4.4,Youth,2025-05-13,0.02986182898242651,0.13456850316918575,136404.72,0.708186637529845,1775
NY-CMP-46807,Paid Ads,College Students,27,"Facebook, Email",34380,3066,620,346,139784,397.49,0.02,Hindi,11.73,Tier 2 City Customers,2025-03-30,0.08917975567190227,0.11285061969993476,137531.54,1.01637777050995,2720
NY-CMP-46808,Influencer,Premium Shoppers,24,Google,79751,9357,4258,3399,2117577,58.0,9.74,Tamil,21.33,Tier 2 City Customers,2024-11-25,0.11732768241150582,0.36325745431227957,197142.0,10.741379310344827,5958
NY-CMP-46809,SEO,Tier 2 City Customers,26,"Google, WhatsApp",66155,2420,601,385,243705,210.04,2.01,Bengali,5.15,Youth,2024-12-03,0.03658075731237246,0.1590909090909091,80865.4,3.0137116739668635,2035
NY-CMP-46810,Influencer,College Students,5,Facebook,69563,9739,1993,1051,731496,263.86,1.64,Tamil,18.38,College Students,2025-02-26,0.1400025875824792,0.10791662388335559,277316.86,2.6377624497839767,8688
NY-CMP-46811,Paid Ads,Youth,22,"Facebook, WhatsApp",21671,2927,722,321,255195,719.99,0.1,Hindi,18.32,College Students,2024-07-14,0.13506529463338102,0.10966860266484454,231116.79,1.1041820025278128,2606
NY-CMP-46812,Paid Ads,Youth,30,"YouTube, Instagram",59292,7243,3379,1127,565754,135.08,2.72,English,19.82,Premium Shoppers,2025-01-01,0.12215813263172097,0.1555985089051498,152235.16,3.716316257032869,6116
NY-CMP-46813,SEO,Premium Shoppers,21,"Instagram, Email, YouTube",58604,2394,1159,737,455466,77.67,6.96,Bengali,7.32,College Students,2024-08-24,0.04085045389393215,0.3078529657477026,57242.79,7.956740054074932,1657
NY-CMP-46814,Social Media,Working Women,12,"WhatsApp, Instagram",58184,1611,399,242,106238,638.21,-0.31,Hindi,3.87,College Students,2025-02-10,0.027688024199092533,0.15021725636250777,154446.82,0.687861362247536,1369
NY-CMP-46815,SEO,Working Women,11,"WhatsApp, YouTube, Instagram",23120,2705,1119,508,253492,295.69,0.69,Hindi,18.74,Premium Shoppers,2024-11-21,0.11699826989619377,0.1878003696857671,150210.52,1.6875782069058813,2197
NY-CMP-46816,Social Media,College Students,24,WhatsApp,94117,7578,1704,1095,333975,195.21,0.56,English,11.03,Tier 2 City Customers,2025-01-23,0.08051680355302443,0.1444972288202692,213754.95,1.562419957993955,6483
NY-CMP-46817,Email,Tier 2 City Customers,25,"Email, YouTube",86567,5440,2443,1409,848218,108.74,4.54,Bengali,10.73,Tier 2 City Customers,2025-05-16,0.06284149849249714,0.2590073529411765,153214.66,5.536141254368218,4031
NY-CMP-46818,Paid Ads,Working Women,6,"WhatsApp, Instagram",85125,2220,1204,735,512295,364.98,0.91,Bengali,4.89,Youth,2025-04-23,0.02607929515418502,0.3310810810810811,268260.3,1.9096936818455807,1485
NY-CMP-46819,SEO,College Students,7,"WhatsApp, YouTube, Instagram",14677,1608,935,720,161280,227.8,-0.02,English,22.23,Youth,2025-06-03,0.10955917421816448,0.44776119402985076,164016.0,0.9833187006145742,888
NY-CMP-46820,Email,College Students,8,"Email, YouTube",21658,1647,975,668,383432,355.19,0.62,Hindi,15.19,Youth,2025-02-23,0.07604580293655924,0.4055859137826351,237266.92,1.616036487513725,979
NY-CMP-46821,Social Media,Youth,12,"Facebook, YouTube, Google",56433,6744,1605,1158,577842,104.04,3.8,Hindi,16.85,Premium Shoppers,2025-01-24,0.11950454521290735,0.17170818505338079,120478.32,4.796232218377547,5586
NY-CMP-46822,Email,Tier 2 City Customers,29,"Google, Email",57730,4435,1932,1068,784980,63.94,10.5,English,12.88,Working Women,2024-10-04,0.07682314221375368,0.2408117249154453,68287.92,11.495151704723177,3367
NY-CMP-46823,Influencer,Premium Shoppers,25,Email,23747,2275,849,362,153126,810.49,-0.48,Hindi,14.68,College Students,2025-05-07,0.09580157493578136,0.15912087912087913,293397.38,0.5219065010055646,1913
NY-CMP-46824,Paid Ads,Tier 2 City Customers,6,"YouTube, Email, Instagram",33583,1508,790,256,86784,1147.91,-0.7,English,7.61,Premium Shoppers,2024-09-21,0.044903671500461546,0.16976127320954906,293864.96,0.29531931945884254,1252
NY-CMP-46825,SEO,Youth,27,YouTube,30845,1329,355,186,90768,759.31,-0.36,Bengali,6.06,College Students,2024-09-25,0.04308639974063868,0.1399548532731377,141231.66,0.6426887568977098,1143
NY-CMP-46826,Paid Ads,College Students,8,"Facebook, WhatsApp",17810,679,236,115,33810,1177.97,-0.75,Bengali,5.78,Youth,2025-04-21,0.03812464907355418,0.16936671575846834,135466.55000000002,0.2495819078584344,564
NY-CMP-46827,Email,Working Women,14,"Google, Instagram",75011,9350,3682,1107,293355,67.34,2.94,Hindi,18.85,Tier 2 City Customers,2024-11-05,0.12464838490354747,0.11839572192513369,74545.38,3.935253935253935,8243
NY-CMP-46828,Email,Youth,18,"WhatsApp, Facebook",77416,10116,5007,2780,1387220,50.2,8.94,Hindi,23.13,Premium Shoppers,2024-07-18,0.13067066239537048,0.2748121787267695,139556.0,9.9402390438247,7336
NY-CMP-46829,SEO,Working Women,16,"Instagram, Email",57891,6522,2715,1034,388784,173.93,1.16,Hindi,17.74,Working Women,2025-02-02,0.11265999896356947,0.15854032505366453,179843.62,2.1617892255505087,5488
NY-CMP-46830,SEO,Premium Shoppers,20,"Facebook, Instagram, WhatsApp",36967,3544,1834,670,455600,311.74,1.18,Tamil,16.36,Tier 2 City Customers,2024-08-25,0.09586928882516839,0.18905191873589164,208865.80000000002,2.1813049335985113,2874
NY-CMP-46831,Influencer,Premium Shoppers,29,Facebook,26248,2142,1188,567,369117,116.12,4.61,Hindi,14.85,Tier 2 City Customers,2025-04-08,0.08160621761658031,0.2647058823529412,65840.04000000001,5.606269376507061,1575
NY-CMP-46832,SEO,Premium Shoppers,13,"Google, WhatsApp, YouTube",79042,5610,3043,2326,830382,82.12,3.35,Hindi,13.89,Tier 2 City Customers,2024-09-27,0.07097492472356469,0.4146167557932264,191011.12000000002,4.3472966390647825,3284
NY-CMP-46833,Social Media,Tier 2 City Customers,30,"WhatsApp, Google, YouTube",81745,10894,2851,1771,1415029,74.44,9.73,Hindi,18.98,Working Women,2024-10-21,0.13326808979142454,0.16256655039471268,131833.24,10.733476625470178,9123
NY-CMP-46834,SEO,Working Women,6,YouTube,43747,5322,1725,879,495756,241.12,1.34,English,18.12,College Students,2024-11-23,0.12165405627814478,0.16516347237880497,211944.48,2.3390842733908426,4443
NY-CMP-46835,Email,Tier 2 City Customers,19,"Google, YouTube",51104,4371,1343,675,417150,375.67,0.65,Tamil,12.5,College Students,2025-04-21,0.08553146524733876,0.15442690459849004,253577.25,1.645060824659941,3696
NY-CMP-46836,Paid Ads,Premium Shoppers,6,"YouTube, Email, Google",13916,549,256,202,46056,1383.07,-0.84,English,7.24,Tier 2 City Customers,2025-03-28,0.039450991664271344,0.3679417122040073,279380.14,0.16485065831808945,347
NY-CMP-46837,SEO,College Students,11,"YouTube, Instagram, Google",52749,4827,1425,667,186093,267.23,0.04,English,13.12,Premium Shoppers,2024-12-27,0.09150884376955014,0.13818106484358814,178242.41,1.0440444560865172,4160
NY-CMP-46838,Influencer,Youth,12,WhatsApp,21305,1925,555,302,183012,888.4,-0.32,Tamil,13.06,Premium Shoppers,2024-10-19,0.09035437690682939,0.15688311688311687,268296.8,0.6821251688428636,1623
NY-CMP-46839,Social Media,Tier 2 City Customers,5,Instagram,10514,441,234,182,66066,608.87,-0.4,Tamil,8.15,College Students,2024-10-17,0.041944074567243674,0.4126984126984127,110814.34,0.5961863780445744,259
NY-CMP-46840,Paid Ads,College Students,14,"Email, YouTube, Instagram",70197,9697,3496,1268,349968,230.16,0.2,Hindi,20.6,Youth,2024-07-17,0.13813980654443922,0.13076209136846448,291842.88,1.1991657977059438,8429
NY-CMP-46841,Email,Premium Shoppers,18,YouTube,71348,3607,1050,483,351141,618.03,0.18,Hindi,7.2,College Students,2025-04-22,0.05055502606940629,0.13390629331854728,298508.49,1.1763183017005647,3124
NY-CMP-46842,Email,Premium Shoppers,9,WhatsApp,63209,7986,2518,1828,1323472,38.08,18.01,Tamil,19.51,Tier 2 City Customers,2025-03-27,0.1263427676438482,0.22890057600801403,69610.23999999999,19.01260504201681,6158
NY-CMP-46843,Social Media,Youth,13,"YouTube, Google",86865,10789,5562,1918,1327256,71.25,8.71,English,21.03,Tier 2 City Customers,2024-11-06,0.12420422494675647,0.1777736583557327,136657.5,9.712280701754386,8871
NY-CMP-46844,Social Media,College Students,30,Facebook,34485,2266,1279,725,166025,394.1,-0.42,Tamil,12.38,Tier 2 City Customers,2024-12-03,0.0657097288676236,0.3199470432480141,285722.5,0.5810707942146663,1541
NY-CMP-46845,SEO,Tier 2 City Customers,8,"Instagram, WhatsApp, Google",61432,7299,2978,1185,926670,215.33,2.63,English,18.66,Youth,2025-04-29,0.11881429873681469,0.16235100698725852,255166.05000000002,3.631635164631031,6114
NY-CMP-46846,Paid Ads,Working Women,10,"Facebook, Instagram",72897,8318,2474,1716,1034748,172.15,2.5,English,17.16,Premium Shoppers,2025-01-17,0.11410620464490995,0.20629959124789612,295409.4,3.5027592216090615,6602
NY-CMP-46847,Email,Tier 2 City Customers,21,"Facebook, Instagram",69935,8705,3790,1805,492765,154.09,0.77,Hindi,20.45,College Students,2024-09-26,0.12447272467291055,0.2073520964962665,278132.45,1.771691868388604,6900
NY-CMP-46848,Paid Ads,College Students,24,WhatsApp,65883,5136,1719,1066,720616,64.23,9.52,English,12.02,Premium Shoppers,2024-07-09,0.07795637721415236,0.2075545171339564,68469.18000000001,10.524676942238829,4070
NY-CMP-46849,Email,Tier 2 City Customers,21,"Google, Facebook, YouTube",35812,2008,559,390,85800,746.06,-0.71,Tamil,8.26,Youth,2024-08-02,0.056070590863397746,0.1942231075697211,290963.39999999997,0.29488244913277756,1618
NY-CMP-46850,Social Media,Youth,8,YouTube,94579,12674,3271,1559,810680,142.07,2.66,Bengali,18.51,Working Women,2025-03-30,0.1340043772930566,0.12300773236547262,221487.12999999998,3.660167523052017,11115
NY-CMP-46851,Paid Ads,Tier 2 City Customers,11,"YouTube, Email",22795,2544,1160,916,327928,75.9,3.72,Bengali,20.27,College Students,2024-08-27,0.11160342180302699,0.360062893081761,69524.40000000001,4.716732542819499,1628
NY-CMP-46852,Influencer,Tier 2 City Customers,24,"Email, Google, Facebook",95823,11396,3129,2499,1789284,38.26,17.71,Bengali,17.77,Youth,2025-05-31,0.11892760610709328,0.21928746928746928,95611.73999999999,18.714061683220073,8897
NY-CMP-46853,SEO,College Students,18,"Google, YouTube",18732,1571,637,284,134616,242.69,0.95,Bengali,13.3,Working Women,2025-02-13,0.08386717915865897,0.18077657542966263,68923.96,1.9531089043635912,1287
NY-CMP-46854,Influencer,Tier 2 City Customers,7,"Instagram, Facebook",78238,7836,1767,1283,286109,186.59,0.2,Tamil,13.91,Youth,2025-04-22,0.10015593445640227,0.16373149566105155,239394.97,1.1951337156332065,6553
NY-CMP-46855,Social Media,Youth,28,"WhatsApp, Facebook, Instagram",93240,12151,4690,3008,1434816,63.49,6.51,English,21.29,Working Women,2025-03-29,0.13031960531960532,0.24755164184017775,190977.92,7.5129941723105995,9143
NY-CMP-46856,Paid Ads,College Students,5,YouTube,63109,6480,3606,1666,1104558,139.43,3.75,Tamil,18.62,College Students,2025-05-06,0.10267949103931294,0.25709876543209875,232290.38,4.755074230796816,4814
NY-CMP-46857,Email,College Students,25,"Instagram, Email",39679,2685,858,612,268056,122.94,2.56,English,10.47,Tier 2 City Customers,2024-10-25,0.0676680359888102,0.22793296089385476,75239.28,3.5627135187896535,2073
NY-CMP-46858,Email,Working Women,30,"WhatsApp, Email",23260,2762,656,276,202584,364.69,1.01,Tamil,15.88,College Students,2024-10-09,0.11874462596732588,0.0999275887038378,100654.44,2.0126682936192384,2486
NY-CMP-46859,Influencer,Youth,10,Google,18565,2368,1372,465,298065,192.7,2.33,English,22.65,Working Women,2024-08-01,0.12755184486937787,0.19636824324324326,89605.5,3.3264141152049818,1903
NY-CMP-46860,Influencer,College Students,24,WhatsApp,40627,1719,904,658,148050,241.79,-0.07,Hindi,8.08,Working Women,2025-02-25,0.04231176311320058,0.3827806864456079,159097.82,0.9305595764919972,1061
NY-CMP-46861,Paid Ads,College Students,30,"Email, Instagram",28847,3974,1963,1364,697004,43.43,10.77,English,25.31,College Students,2024-08-17,0.13776129233542483,0.3432310015098138,59238.52,11.76606032696293,2610
NY-CMP-46862,Influencer,Premium Shoppers,14,"WhatsApp, Email",26339,1508,806,536,329640,538.9,0.14,Tamil,10.82,Premium Shoppers,2024-08-04,0.05725350241087361,0.35543766578249336,288850.39999999997,1.1412135832250883,972
NY-CMP-46863,Email,College Students,5,WhatsApp,32664,4174,1366,1063,245553,96.75,1.39,Tamil,20.21,College Students,2024-11-01,0.1277859417095273,0.2546717776712985,102845.25,2.387596899224806,3111
NY-CMP-46864,Paid Ads,Tier 2 City Customers,29,Google,81863,4722,2688,2105,1183010,121.44,3.63,Hindi,11.62,Tier 2 City Customers,2024-10-02,0.05768173655986221,0.44578568403218977,255631.19999999998,4.627799736495389,2617
NY-CMP-46865,Email,Premium Shoppers,30,"Facebook, Email",45424,1300,556,434,207886,191.24,1.5,Tamil,5.04,College Students,2025-01-17,0.02861923212398732,0.33384615384615385,82998.16,2.5047061284250156,866
NY-CMP-46866,Social Media,Youth,6,Instagram,31628,3261,776,376,227104,589.76,0.02,Hindi,13.95,Youth,2024-09-01,0.10310484380928292,0.11530205458448328,221749.76,1.024145415084102,2885
NY-CMP-46867,Paid Ads,Working Women,24,Instagram,81489,3469,1220,541,229384,371.39,0.14,English,6.42,College Students,2025-04-27,0.04257016284406484,0.15595272412799077,200921.99,1.1416570182288162,2928
NY-CMP-46868,Influencer,Tier 2 City Customers,19,Google,96773,9974,3921,3056,1830544,95.93,5.24,Tamil,17.52,Tier 2 City Customers,2024-09-24,0.10306593781323303,0.3063966312412272,293162.08,6.244136349421453,6918
NY-CMP-46869,Email,Premium Shoppers,27,"Instagram, Facebook",82950,3271,1593,615,465555,362.29,1.09,Hindi,6.61,Premium Shoppers,2024-09-03,0.039433393610608804,0.18801589727911955,222808.35,2.0894863231113194,2656
NY-CMP-46870,Influencer,Tier 2 City Customers,8,WhatsApp,82369,6588,3720,1683,720324,99.5,3.3,Bengali,14.56,Working Women,2025-05-04,0.07998154645558402,0.25546448087431695,167458.5,4.301507537688442,4905
NY-CMP-46871,Social Media,Premium Shoppers,5,Instagram,23358,986,295,138,81144,1638.17,-0.64,Bengali,6.08,Tier 2 City Customers,2025-04-06,0.042212518195050945,0.13995943204868155,226067.46000000002,0.358937106649493,848
NY-CMP-46872,Influencer,College Students,23,"Google, WhatsApp, Facebook",71136,5631,3153,1931,1160531,53.99,10.13,Tamil,15.06,Working Women,2025-02-25,0.07915823211875843,0.34292310424436157,104254.69,11.13169105389887,3700
NY-CMP-46873,Social Media,Premium Shoppers,6,"Instagram, Google, Facebook",40525,5880,3134,2089,764574,91.89,2.98,Tamil,27.4,Tier 2 City Customers,2025-01-24,0.14509561998766193,0.35527210884353744,191958.21,3.9830231798889977,3791
NY-CMP-46874,Paid Ads,Working Women,9,Google,41295,1940,530,407,216524,441.81,0.2,Hindi,6.97,Premium Shoppers,2024-12-19,0.046979053154134885,0.2097938144329897,179816.67,1.2041375251805073,1533
NY-CMP-46875,Paid Ads,Youth,29,"Google, Facebook",18714,2568,684,404,173720,251.4,0.71,Bengali,19.54,Premium Shoppers,2024-11-23,0.13722346906059635,0.1573208722741433,101565.6,1.7104216388225935,2164
NY-CMP-46876,Email,College Students,14,Google,15199,858,236,86,41710,2638.59,-0.82,Hindi,7.76,Tier 2 City Customers,2024-11-17,0.05645108230804658,0.10023310023310024,226918.74000000002,0.18381029261840603,772
NY-CMP-46877,Influencer,College Students,27,Email,68189,4450,2078,1594,1142898,38.11,17.81,English,11.91,Tier 2 City Customers,2024-11-01,0.06525979263517576,0.35820224719101124,60747.34,18.81395959065862,2856
NY-CMP-46878,Influencer,Working Women,15,"YouTube, WhatsApp",92367,5233,1475,831,592503,256.81,1.78,Hindi,8.16,Youth,2025-06-09,0.05665443286022064,0.1587999235620103,213409.11000000002,2.7763716366185114,4402
NY-CMP-46879,Influencer,Premium Shoppers,22,"Email, YouTube, Google",25832,2820,1030,520,160160,437.96,-0.3,Tamil,16.92,Working Women,2025-03-22,0.10916692474450294,0.18439716312056736,227739.19999999998,0.7032605717417116,2300
NY-CMP-46880,Email,College Students,6,WhatsApp,37410,5340,1911,676,366392,254.41,1.13,Tamil,21.19,Premium Shoppers,2024-08-18,0.14274258219727345,0.12659176029962546,171981.16,2.1304194017530755,4664
NY-CMP-46881,Email,Youth,21,"Instagram, WhatsApp, Google",42315,1830,666,211,98115,1016.48,-0.54,Tamil,6.4,Premium Shoppers,2025-03-27,0.04324707550514002,0.11530054644808743,214477.28,0.45746104202738863,1619
NY-CMP-46882,Paid Ads,Tier 2 City Customers,5,"Google, WhatsApp",18339,2709,1401,790,413960,368.7,0.42,Bengali,26.72,Premium Shoppers,2024-11-08,0.1477179780795027,0.2916205241786637,291273.0,1.4212096555465148,1919
NY-CMP-46883,Paid Ads,Working Women,26,YouTube,36108,4269,1207,392,106624,636.39,-0.57,Tamil,16.25,Working Women,2025-03-17,0.11822864739115986,0.09182478332162099,249464.88,0.427410864407046,3877
NY-CMP-46884,Social Media,Tier 2 City Customers,8,"WhatsApp, Google",23256,2383,1317,1017,796311,154.7,4.06,Bengali,20.28,Premium Shoppers,2025-03-05,0.10246818025455796,0.4267729752412925,157329.9,5.061409179056238,1366
NY-CMP-46885,Influencer,Youth,8,"Google, Instagram, YouTube",88955,3094,1678,548,283864,158.18,2.27,English,5.98,Working Women,2025-03-27,0.034781631161823395,0.17711700064641242,86682.64,3.2747502844860286,2546
NY-CMP-46886,Paid Ads,College Students,29,Google,53370,6857,1688,763,433384,139.67,3.07,Hindi,17.44,Premium Shoppers,2024-10-01,0.12848041971144838,0.11127315152399009,106568.20999999999,4.066728717691702,6094
NY-CMP-46887,Email,Premium Shoppers,16,"Google, Email, Instagram",52772,7810,3795,2792,963240,68.62,4.03,English,27.28,College Students,2024-12-24,0.14799514894262109,0.3574903969270166,191587.04,5.027688720489653,5018
NY-CMP-46888,Paid Ads,Tier 2 City Customers,17,"Email, Facebook, Instagram",79035,3367,1179,841,479370,74.88,6.61,English,6.82,Premium Shoppers,2024-10-14,0.0426013791358259,0.24977724977724977,62974.079999999994,7.612179487179488,2526
NY-CMP-46889,SEO,Working Women,19,YouTube,40964,4513,1432,537,201375,143.7,1.61,Bengali,15.82,Working Women,2024-10-27,0.11016990528268723,0.11898958564148017,77166.9,2.6096033402922756,3976
NY-CMP-46890,Influencer,Premium Shoppers,28,WhatsApp,49392,3852,1611,1184,254560,124.17,0.73,Hindi,13.46,Premium Shoppers,2024-07-17,0.07798833819241982,0.3073727933541018,147017.28,1.7314971410163487,2668
NY-CMP-46891,Influencer,Premium Shoppers,14,"Instagram, YouTube",68104,6316,3662,1922,601586,133.84,1.34,Bengali,17.47,Premium Shoppers,2024-07-30,0.09274051450722424,0.3043065231158961,257240.48,2.3386132695756126,4394
NY-CMP-46892,Email,Youth,13,"Google, YouTube",59546,1365,525,173,103454,954.86,-0.37,Bengali,3.46,Youth,2025-02-21,0.02292345413629799,0.12673992673992673,165190.78,0.6262698196594265,1192
NY-CMP-46893,Email,Youth,7,"WhatsApp, YouTube",18015,1698,879,516,373584,371.36,0.95,Hindi,17.17,Tier 2 City Customers,2024-07-16,0.09425478767693589,0.303886925795053,191621.76,1.949590693666523,1182
NY-CMP-46894,Social Media,Tier 2 City Customers,17,Instagram,96475,12066,4619,2398,1014354,84.05,4.03,Tamil,19.78,College Students,2024-08-17,0.1250686706400622,0.19874026189292227,201551.9,5.032718619869126,9668
NY-CMP-46895,Email,Working Women,28,"Instagram, Facebook",40971,2761,1366,442,166192,154.16,1.44,Bengali,11.15,College Students,2025-04-21,0.06738912889604842,0.16008692502716407,68138.72,2.4390243902439024,2319
NY-CMP-46896,Email,College Students,14,Google,79579,8795,5263,2718,1065456,108.21,2.62,Hindi,21.08,Premium Shoppers,2024-11-08,0.11051910679953254,0.3090392268334281,294114.77999999997,3.6225857129655306,6077
NY-CMP-46897,SEO,Working Women,17,"Email, Facebook",93714,8785,3692,1936,1124816,106.37,4.46,English,15.38,College Students,2024-12-04,0.0937426638495849,0.22037564029595902,205932.32,5.462066372097396,6849
NY-CMP-46898,SEO,Tier 2 City Customers,16,"Email, Instagram, Facebook",18554,1479,539,408,125664,558.5,-0.45,Hindi,13.08,Youth,2024-09-28,0.07971326937587582,0.27586206896551724,227868.0,0.5514771709937332,1071
NY-CMP-46899,Paid Ads,Working Women,23,"Google, Email, Facebook",62149,8920,4155,3151,1395893,63.97,5.92,English,26.11,Tier 2 City Customers,2024-11-05,0.1435260422532945,0.3532511210762332,201569.47,6.925121150539315,5769
NY-CMP-46900,Email,College Students,6,"Google, Instagram, Facebook",76778,7273,1711,1269,588816,51.22,8.06,English,13.35,Youth,2025-05-29,0.09472765635989476,0.17448095696411384,64998.18,9.058961343225302,6004
NY-CMP-46901,Influencer,Premium Shoppers,13,"Facebook, Google",95173,12233,5047,1537,843813,172.87,2.18,Bengali,19.77,Working Women,2025-04-04,0.128534353230433,0.12564375051091312,265701.19,3.1757968415572395,10696
NY-CMP-46902,Influencer,Premium Shoppers,16,"YouTube, Email, Instagram",34368,872,253,129,74820,1935.86,-0.7,English,3.65,Tier 2 City Customers,2025-03-18,0.02537243947858473,0.14793577981651376,249725.93999999997,0.2996084427592905,743
NY-CMP-46903,Influencer,Working Women,14,"WhatsApp, Google, Facebook",46007,4027,1445,1060,843760,151.68,4.25,English,14.2,Working Women,2024-07-08,0.08753015845414829,0.2632232431090142,160780.80000000002,5.2478902953586495,2967
NY-CMP-46904,Paid Ads,Premium Shoppers,24,WhatsApp,81567,2529,769,299,81926,270.86,0.01,Hindi,4.41,Youth,2024-09-19,0.031005185920776786,0.11822854883353104,80987.14,1.0115927047183046,2230
NY-CMP-46905,Paid Ads,Working Women,28,"Facebook, Email",99498,13513,4652,3297,1190217,37.25,8.69,Bengali,21.57,Tier 2 City Customers,2025-01-15,0.13581177511105752,0.24398727151631763,122813.25,9.691275167785236,10216
NY-CMP-46906,Influencer,Youth,24,Google,34128,3285,1208,563,271929,516.92,-0.07,Bengali,14.81,Youth,2024-07-27,0.09625527426160338,0.17138508371385083,291025.95999999996,0.9343805617890584,2722
NY-CMP-46907,Email,College Students,10,"Facebook, WhatsApp",32150,3445,1252,986,596530,234.1,1.58,Hindi,17.68,Youth,2025-01-28,0.10715396578538103,0.2862119013062409,230822.6,2.5843656557026913,2459
NY-CMP-46908,Influencer,Tier 2 City Customers,27,"Google, Instagram",31824,4210,2228,1012,429088,195.83,1.17,Bengali,23.41,Working Women,2024-12-11,0.13229009552538964,0.24038004750593825,198179.96000000002,2.165143236480621,3198
NY-CMP-46909,Email,Youth,7,YouTube,80405,5913,1776,1139,387260,206.7,0.64,Bengali,10.98,Tier 2 City Customers,2024-07-23,0.07354020272371121,0.1926264163707086,235431.3,1.6448959845186262,4774
NY-CMP-46910,Paid Ads,Tier 2 City Customers,6,Facebook,70369,7423,1751,1063,416696,93.05,3.21,Bengali,14.55,Premium Shoppers,2024-11-04,0.10548679105856272,0.143203556513539,98912.15,4.212788823213327,6360
NY-CMP-46911,SEO,Youth,17,"Instagram, YouTube",51462,7394,3630,1516,689780,157.75,1.88,Tamil,24.37,Premium Shoppers,2024-12-05,0.14367883098208387,0.20503110630240737,239149.0,2.884310618066561,5878
NY-CMP-46912,Social Media,Tier 2 City Customers,24,"Facebook, Email, Instagram",99243,8878,5318,2203,1224868,49.77,10.17,Bengali,16.52,College Students,2024-11-14,0.08945719093538083,0.24814147330479838,109643.31000000001,11.17138838657826,6675
NY-CMP-46913,Paid Ads,Youth,12,"Instagram, Google",75813,6519,3214,1111,698819,217.73,1.89,Hindi,14.3,Youth,2024-08-18,0.0859878912587551,0.17042491179628777,241898.03,2.888899095209663,5408
NY-CMP-46914,Social Media,Working Women,7,"Email, Instagram",39521,4962,2364,1159,268888,99.13,1.34,English,21.47,Working Women,2025-06-01,0.12555350320082995,0.2335751713018944,114891.67,2.340361141934833,3803
